job_id,config,project,initial_numPass,is_success,max_numPass,final_fitness,final_iteration,optimal_iteration,first_improvement_iteration,convergence_90_iteration,total_evaluations,actual_executions,predictions,duration_seconds,prediction_rate,time_to_first_improvement_sec
492,FI-50,FruitCatching-9,8,False,20,24.775097898544228,190,,1.0,7,9168,4751,4417,12068.0,48.17844677137871,63.51578947368421
493,FI-70,FruitCatching-1,1,False,6,20.24796077800401,286,,59.0,29,13776,4027,9749,12053.0,70.76800232288038,2486.458041958042
494,FI-70,FruitCatching-10,2,False,2,25.33795289047545,280,,,12,13488,3859,9629,12054.0,71.3893831553974,
495,FI-70,FruitCatching-11,12,False,14,27.66276185925998,222,,62.0,9,10704,3165,7539,12100.0,70.43161434977578,3379.279279279279
496,FI-70,FruitCatching-12,0,False,2,20.809185965757287,270,,4.0,61,13008,3757,9251,12091.0,71.11777367773678,179.12592592592594
497,FI-70,FruitCatching-13,1,False,8,21.193601486390044,269,,13.0,18,12960,3707,9253,12133.0,71.39660493827161,586.3531598513011
498,FI-70,FruitCatching-14,22,False,22,25.977272727272727,100,,,0,4848,1628,3220,5160.0,66.41914191419141,
499,FI-70,FruitCatching-15,21,False,22,26.20511253589795,103,,3.0,0,4992,1559,3433,5083.0,68.77003205128204,148.04854368932038
500,FI-70,FruitCatching-16,7,False,23,28.6653704515108,241,,1.0,4,11616,3616,8000,12097.0,68.87052341597796,50.19502074688797
501,FI-70,FruitCatching-17,3,False,11,24.465672670923052,238,,1.0,3,11472,3349,8123,9332.0,70.80718270571828,39.21008403361344
502,FI-70,FruitCatching-18,9,False,15,27.354685298982915,274,,3.0,7,13200,3768,9432,12063.0,71.45454545454545,132.07664233576642
503,FI-70,FruitCatching-19,18,False,20,27.313529036396165,170,,1.0,0,8208,2510,5698,12142.0,69.42007797270955,71.4235294117647
504,FI-70,FruitCatching-2,12,False,16,23.69536716242797,154,,17.0,0,7440,2356,5084,12127.0,68.33333333333333,1338.6948051948052
505,FI-70,FruitCatching-20,20,False,20,25.30992063492064,111,,,0,5376,1770,3606,7353.0,67.07589285714286,
506,FI-70,FruitCatching-21,18,False,23,29.83727368437641,225,,2.0,138,10848,3299,7549,12083.0,69.58886430678466,107.40444444444445
507,FI-70,FruitCatching-22,5,False,11,29.50781016359529,267,,1.0,14,12864,3733,9131,12093.0,70.98103233830845,45.29213483146067
508,FI-70,FruitCatching-23,5,False,11,27.891066764926727,151,,1.0,28,7296,2144,5152,12134.0,70.6140350877193,80.35761589403974
509,FI-70,FruitCatching-24,17,False,17,25.42268558547731,114,,,0,5520,1752,3768,12152.0,68.26086956521739,
510,FI-70,FruitCatching-25,2,False,11,26.20037854147016,157,,1.0,21,7584,2159,5425,12128.0,71.53217299578058,77.2484076433121
511,FI-70,FruitCatching-26,16,False,17,26.09389689041911,241,,7.0,0,11616,3310,8306,12057.0,71.5048209366391,350.2033195020747
512,FI-70,FruitCatching-27,17,False,18,26.67114503623401,213,,1.0,70,10272,3134,7138,12097.0,69.4898753894081,56.79342723004695
513,FI-70,FruitCatching-28,26,False,26,27.504761904761907,100,,,0,4848,1565,3283,6417.0,67.71864686468648,
514,FI-70,FruitCatching-29,21,False,21,25.627711323763958,194,,,0,9360,3054,6306,11958.0,67.37179487179488,
515,FI-70,FruitCatching-3,12,False,14,25.198249887299475,165,,1.0,2,7968,2164,5804,12213.0,72.84136546184739,74.01818181818182
516,FI-70,FruitCatching-30,13,False,16,26.19905697770792,241,,1.0,4,11616,3353,8263,12051.0,71.13464187327824,50.004149377593365
517,FI-70,FruitCatching-31,15,False,16,26.36459393810268,115,,1.0,13,5568,1625,3943,12066.0,70.81537356321839,104.92173913043479
518,FI-70,FruitCatching-32,22,False,23,25.71242966655338,144,,1.0,0,6960,2260,4700,7116.0,67.52873563218391,49.416666666666664
519,FI-70,FruitCatching-33,17,False,18,24.637345679012345,133,,1.0,0,6432,2070,4362,11286.0,67.81716417910447,84.85714285714285
520,FI-70,FruitCatching-34,24,False,25,26.43879781420765,220,,57.0,0,10608,3470,7138,12074.0,67.28883861236802,3128.2636363636366
521,FI-70,FruitCatching-35,23,False,23,26.295238095238098,171,,,0,8256,2716,5540,10153.0,67.10271317829456,
522,FI-70,FruitCatching-36,4,False,11,28.311668085483497,260,,1.0,26,12528,3587,8941,12061.0,71.36813537675607,46.38846153846154
523,FI-70,FruitCatching-37,17,False,18,27.776220822943664,252,,3.0,97,12144,3494,8650,12051.0,71.22859025032938,143.4642857142857
524,FI-70,FruitCatching-38,17,False,18,28.17543322253583,219,,7.0,49,10560,3048,7512,12096.0,71.13636363636363,386.63013698630135
525,FI-70,FruitCatching-39,14,False,15,24.197895690458004,239,,1.0,0,11520,3369,8151,12052.0,70.75520833333333,50.42677824267782
526,FI-70,FruitCatching-4,20,False,20,27.494509306705,233,,,2,11232,3298,7934,12107.0,70.63746438746439,
527,FI-70,FruitCatching-40,20,False,21,25.09902998236332,106,,6.0,0,5136,1741,3395,5731.0,66.10202492211839,324.39622641509436
528,FI-70,FruitCatching-41,16,False,17,23.68231922398589,105,,1.0,0,5088,1681,3407,7580.0,66.96147798742138,72.1904761904762
529,FI-70,FruitCatching-5,1,False,9,25.77753679927084,259,,1.0,24,12480,3574,8906,12063.0,71.36217948717949,46.575289575289574
530,FI-70,FruitCatching-6,19,False,20,26.72412470227041,248,,2.0,0,11952,3441,8511,12054.0,71.20983935742971,97.20967741935483
531,FI-70,FruitCatching-7,5,False,7,29.53207836757474,154,,2.0,34,7440,2111,5329,12068.0,71.6263440860215,156.72727272727275
532,FI-70,FruitCatching-8,2,False,5,19.884465120392115,260,,8.0,15,12528,3615,8913,12045.0,71.14463601532567,370.61538461538464
533,FI-70,FruitCatching-9,8,False,14,27.36821455339519,252,,1.0,31,12144,3466,8678,12054.0,71.45915678524374,47.83333333333333
534,TO-50,FruitCatching-1,1,False,12,19.642092745722376,213,,4.0,35,10272,5372,4900,12056.0,47.702492211838006,226.4037558685446
535,TO-50,FruitCatching-10,2,False,11,20.66111111111111,279,,85.0,92,13440,6989,6451,12091.0,47.998511904761905,3683.637992831541
536,TO-50,FruitCatching-11,12,False,18,23.064905356081827,165,,6.0,0,7968,4183,3785,12097.0,47.502510040160644,439.8909090909091
537,TO-50,FruitCatching-12,0,False,3,16.0,138,,2.0,24,6672,3197,3475,5824.0,52.083333333333336,84.40579710144928
538,TO-50,FruitCatching-13,1,False,13,20.184523809523807,260,,2.0,31,12528,6490,6038,12060.0,48.19604086845466,92.76923076923077
539,TO-50,FruitCatching-14,22,False,22,25.977272727272727,100,,,0,4848,2537,2311,7628.0,47.66914191419142,
540,TO-50,FruitCatching-15,21,False,21,25.96979507558049,159,,,0,7680,4019,3661,12073.0,47.669270833333336,
541,TO-50,FruitCatching-16,7,False,25,26.92143313540873,208,,1.0,0,10032,5330,4702,10457.0,46.870015948963314,50.27403846153847
542,TO-50,FruitCatching-17,3,False,18,24.20861391694725,226,,1.0,31,10896,5611,5285,12119.0,48.50403817914831,53.623893805309734
543,TO-50,FruitCatching-18,9,False,21,25.65617776377098,157,,1.0,4,7584,3995,3589,12134.0,47.32331223628692,77.28662420382166
544,TO-50,FruitCatching-19,18,False,21,25.617348519311296,146,,1.0,0,7056,3639,3417,12120.0,48.42687074829932,83.01369863013699
545,TO-50,FruitCatching-2,12,False,17,23.63569847925194,150,,1.0,0,7248,3840,3408,12164.0,47.019867549668874,81.09333333333333
546,TO-50,FruitCatching-20,20,False,21,25.459457671957672,116,,71.0,0,5616,2875,2741,12168.0,48.80698005698006,7447.655172413793
547,TO-50,FruitCatching-21,18,False,21,25.58862433862434,119,,1.0,0,5760,3016,2744,7943.0,47.638888888888886,66.74789915966386
548,TO-50,FruitCatching-22,5,False,19,24.03228778205093,139,,1.0,29,6720,3489,3231,12105.0,48.080357142857146,87.08633093525181
549,TO-50,FruitCatching-23,5,False,14,22.75140609709575,197,,1.0,46,9504,4952,4552,12118.0,47.8956228956229,61.512690355329944
550,TO-50,FruitCatching-24,17,False,18,24.050323897461748,130,,40.0,0,6288,3245,3043,12125.0,48.39376590330789,3730.769230769231
551,TO-50,FruitCatching-25,2,False,12,22.0,127,,1.0,7,6144,3009,3135,8353.0,51.025390625,65.77165354330708
552,TO-50,FruitCatching-26,16,False,20,24.679671244277987,216,,1.0,0,10416,5515,4901,12054.0,47.0526113671275,55.80555555555555
553,TO-50,FruitCatching-27,17,False,18,23.609069639416457,48,,1.0,0,2352,1189,1163,,49.447278911564624,
554,TO-50,FruitCatching-28,26,False,26,27.504761904761907,100,,,0,4848,2449,2399,9054.0,49.48432343234324,
555,TO-50,FruitCatching-29,21,False,23,26.3284632034632,163,,1.0,0,7872,4037,3835,12071.0,48.71697154471545,74.05521472392638
556,TO-50,FruitCatching-3,12,False,18,24.114952216729463,217,,1.0,0,10464,5405,5059,12076.0,48.3467125382263,55.64976958525346
557,TO-50,FruitCatching-30,13,False,17,25.0,187,,1.0,8,9024,4543,4481,12057.0,49.656471631205676,64.475935828877
558,TO-50,FruitCatching-31,15,False,17,24.00402152790779,126,,1.0,0,6096,3179,2917,12076.0,47.8510498687664,95.84126984126983
559,TO-50,FruitCatching-32,22,False,23,25.71170594178808,100,,1.0,0,4848,2528,2320,5882.0,47.85478547854785,58.82
560,TO-50,FruitCatching-33,17,False,19,25.126984126984127,121,,1.0,0,5856,3069,2787,12050.0,47.5922131147541,99.58677685950414
561,TO-50,FruitCatching-34,24,False,24,26.243583724569643,128,,,0,6192,3166,3026,7525.0,48.86950904392765,
562,TO-50,FruitCatching-35,23,False,23,26.152380952380955,103,,,0,4992,2582,2410,7856.0,48.27724358974359,
563,TO-50,FruitCatching-36,4,False,12,21.916122383912917,156,,1.0,14,7536,3910,3626,8668.0,48.115711252653924,55.56410256410256
564,TO-50,FruitCatching-37,17,False,21,24.9749533146592,236,,18.0,0,11376,5904,5472,12080.0,48.10126582278481,921.3559322033899
565,TO-50,FruitCatching-38,17,False,19,25.169179894179894,80,,1.0,0,3888,2086,1802,12083.0,46.3477366255144,151.0375
566,TO-50,FruitCatching-39,14,False,16,23.390366710931566,152,,1.0,0,7344,3839,3505,12104.0,47.7260348583878,79.63157894736841
567,TO-50,FruitCatching-4,20,False,21,25.123809523809527,100,,1.0,0,4848,2504,2344,6453.0,48.349834983498354,64.53
568,TO-50,FruitCatching-40,20,False,22,25.396649029982367,173,,1.0,0,8352,4368,3984,12106.0,47.701149425287355,69.97687861271676
569,TO-50,FruitCatching-41,16,False,19,24.20590783849831,88,,1.0,0,4272,2240,2032,12121.0,47.565543071161045,137.73863636363637
570,TO-50,FruitCatching-5,1,False,12,19.1646595828414,126,,1.0,0,6096,3227,2869,7177.0,47.063648293963254,56.960317460317455
571,TO-50,FruitCatching-6,19,False,21,25.770779220779215,67,,33.0,0,3264,1678,1586,4439.0,48.59068627450981,2186.373134328358
572,TO-50,FruitCatching-7,5,False,10,20.67328519218745,145,,1.0,0,7008,3662,3346,12056.0,47.74543378995434,83.1448275862069
573,TO-50,FruitCatching-8,2,False,9,18.55966781540409,208,,1.0,23,10032,5237,4795,12062.0,47.797049441786285,57.99038461538462
574,TO-50,FruitCatching-9,8,False,18,25.00421619359344,172,,1.0,13,8304,4396,3908,12063.0,47.0616570327553,70.13372093023256
575,TO-70,FruitCatching-1,1,False,1,16.0,168,,,21,8112,2335,5777,5953.0,71.215483234714,
576,TO-70,FruitCatching-10,2,False,10,19.93730158730159,215,,24.0,41,10368,3391,6977,8851.0,67.29359567901234,988.0186046511628
577,TO-70,FruitCatching-11,12,False,14,21.96071428571428,173,,38.0,0,8352,2714,5638,10432.0,67.50478927203065,2291.421965317919
578,TO-70,FruitCatching-12,0,False,2,16.0,236,,3.0,41,11376,3304,8072,3958.0,70.9563994374121,50.3135593220339
579,TO-70,FruitCatching-13,1,False,8,16.59285714285714,114,,12.0,12,5520,1837,3683,4478.0,66.72101449275362,471.36842105263156
580,TO-70,FruitCatching-14,22,False,23,25.977272727272727,100,,68.0,0,4848,1607,3241,5070.0,66.85231023102311,3447.6000000000004
581,TO-70,FruitCatching-15,21,False,22,26.211465721040188,136,,1.0,0,6576,2170,4406,7335.0,67.00121654501217,53.93382352941176
582,TO-70,FruitCatching-16,7,False,23,26.1,100,,1.0,0,4848,1553,3295,4245.0,67.96617161716172,42.45
583,TO-70,FruitCatching-17,3,False,10,24.0,128,,1.0,18,6192,1800,4392,5081.0,70.93023255813954,39.6953125
584,TO-70,FruitCatching-18,9,False,13,26.0,160,,1.0,7,7728,2202,5526,9653.0,71.50621118012423,60.331250000000004
585,TO-70,FruitCatching-19,18,False,19,25.12102881089625,174,,1.0,0,8400,2789,5611,9941.0,66.79761904761905,57.132183908045974
586,TO-70,FruitCatching-2,12,False,15,23.40589248277928,113,,13.0,0,5472,1776,3696,6770.0,67.54385964912281,778.8495575221239
587,TO-70,FruitCatching-20,20,False,21,25.52226631393298,133,,33.0,0,6432,2167,4265,8263.0,66.30907960199005,2050.218045112782
588,TO-70,FruitCatching-21,18,False,21,25.54695767195767,206,,1.0,0,9936,3277,6659,10351.0,67.01892109500805,50.24757281553398
589,TO-70,FruitCatching-22,5,False,13,22.66330687830688,255,,1.0,31,12288,3949,8339,12069.0,67.86295572916666,47.32941176470588
590,TO-70,FruitCatching-23,5,False,14,22.750922742834508,223,,14.0,24,10752,3507,7245,12048.0,67.3828125,756.3766816143498
591,TO-70,FruitCatching-24,17,False,19,24.4635946833344,171,,70.0,0,8256,2709,5547,12041.0,67.1875,4929.06432748538
592,TO-70,FruitCatching-25,2,False,16,24.019047619047612,245,,1.0,43,11808,3681,8127,12143.0,68.82621951219512,49.56326530612245
593,TO-70,FruitCatching-26,16,False,18,23.87588870110295,253,,1.0,0,12192,4000,8192,12035.0,67.19160104986877,47.569169960474305
594,TO-70,FruitCatching-27,17,False,20,24.68972077305411,216,,80.0,0,10416,3441,6975,11521.0,66.96428571428571,4267.0370370370365
595,TO-70,FruitCatching-28,26,False,26,27.433333333333334,100,,,0,4848,1596,3252,6255.0,67.07920792079209,
596,TO-70,FruitCatching-29,21,False,23,26.28560606060606,189,,89.0,0,9120,2997,6123,10564.0,67.13815789473684,4974.58201058201
597,TO-70,FruitCatching-3,12,False,20,24.83571428571429,164,,1.0,0,7920,2625,5295,12096.0,66.85606060606061,73.75609756097562
598,TO-70,FruitCatching-30,13,False,19,25.0,252,,1.0,13,12144,3666,8478,12046.0,69.81225296442688,47.8015873015873
599,TO-70,FruitCatching-31,15,False,17,23.781396287328487,125,,1.0,0,6048,2023,4025,8404.0,66.55092592592592,67.232
600,TO-70,FruitCatching-32,22,False,23,25.71170594178808,127,,27.0,0,6144,2073,4071,6941.0,66.259765625,1475.6456692913387
601,TO-70,FruitCatching-33,17,False,18,24.44680542100641,182,,1.0,0,8784,2951,5833,11786.0,66.40482695810564,64.75824175824177
602,TO-70,FruitCatching-34,24,False,24,26.428921270997773,176,,,0,8496,2776,5720,8921.0,67.32580037664783,
603,TO-70,FruitCatching-35,23,False,23,26.152380952380955,197,,,0,9504,3114,6390,11790.0,67.23484848484848,
604,TO-70,FruitCatching-36,4,False,10,21.0,183,,1.0,3,8832,2600,6232,8065.0,70.56159420289855,44.07103825136612
605,TO-70,FruitCatching-37,17,False,18,26.0,206,,7.0,0,9936,3077,6859,7309.0,69.0318035426731,248.3640776699029
606,TO-70,FruitCatching-38,17,False,18,25.0,131,,1.0,0,6336,1930,4406,7651.0,69.53914141414141,58.404580152671755
607,TO-70,FruitCatching-39,14,False,15,23.365178224553222,225,,122.0,0,10848,3547,7301,12044.0,67.30272861356931,6530.524444444445
608,TO-70,FruitCatching-4,20,False,20,24.97380952380953,100,,,0,4848,1549,3299,6541.0,68.04867986798679,
609,TO-70,FruitCatching-40,20,False,21,25.126807760141094,121,,21.0,0,5856,1897,3959,6638.0,67.60587431693989,1152.0495867768595
610,TO-70,FruitCatching-41,16,False,17,23.82738095238095,114,,14.0,0,5520,1775,3745,8851.0,67.84420289855072,1086.9649122807016
611,TO-70,FruitCatching-5,1,False,10,17.664659582841402,198,,1.0,0,9552,3197,6355,8917.0,66.53056951423785,45.035353535353536
612,TO-70,FruitCatching-6,19,False,19,25.08588460719608,100,,,0,4848,1602,3246,7921.0,66.95544554455446,
613,TO-70,FruitCatching-7,5,False,15,23.605169484234523,250,,1.0,91,12048,3974,8074,8483.0,67.01527224435591,33.932
614,TO-70,FruitCatching-8,2,False,9,17.928711484593837,160,,3.0,3,7728,2532,5196,9030.0,67.2360248447205,169.3125
615,TO-70,FruitCatching-9,8,False,16,24.71388888888889,375,,1.0,187,18048,6024,12024,12034.0,66.62234042553192,32.090666666666664
616,FI-00,FruitCatching-1,1,False,10,17.994366635543106,116,,10.0,10,5616,5616,0,12110.0,0.0,1043.9655172413793
617,FI-00,FruitCatching-10,2,False,11,20.414285714285715,130,,10.0,14,6288,6288,0,12076.0,0.0,928.923076923077
618,FI-00,FruitCatching-11,12,False,19,23.75595238095238,74,,1.0,0,3600,3600,0,12165.0,0.0,164.3918918918919
619,FI-00,FruitCatching-12,0,False,3,14.43546318504916,165,,1.0,0,7968,7968,0,12077.0,0.0,73.19393939393939
620,FI-00,FruitCatching-13,1,False,8,17.09285714285714,135,,6.0,6,6528,6528,0,12095.0,0.0,537.5555555555555
621,FI-00,FruitCatching-14,22,False,22,25.977272727272727,62,,,0,3024,3024,0,12192.0,0.0,
622,FI-00,FruitCatching-15,21,False,23,26.467017297802716,76,,1.0,0,3696,3696,0,12139.0,0.0,159.7236842105263
623,FI-00,FruitCatching-16,7,False,25,27.1,100,,1.0,0,4848,4848,0,8996.0,0.0,89.96000000000001
624,FI-00,FruitCatching-17,3,False,16,23.62202002448529,180,,1.0,23,8688,8688,0,12056.0,0.0,66.97777777777777
625,FI-00,FruitCatching-18,9,False,22,25.58810016236005,92,,1.0,16,4464,4464,0,12158.0,0.0,132.15217391304347
626,FI-00,FruitCatching-19,18,False,19,25.297158088824755,74,,1.0,0,3600,3600,0,12207.0,0.0,164.95945945945948
627,FI-00,FruitCatching-2,12,False,16,23.54795597484277,64,,1.0,0,3120,3120,0,12155.0,0.0,189.921875
628,FI-00,FruitCatching-20,20,False,20,25.348809523809525,68,,,0,3312,3312,0,12141.0,0.0,
629,FI-00,FruitCatching-21,18,False,22,25.629365079365083,59,,1.0,0,2880,2880,0,12229.0,0.0,207.27118644067798
630,FI-00,FruitCatching-22,5,False,17,24.23677515362643,96,,1.0,4,4656,4656,0,12134.0,0.0,126.39583333333333
631,FI-00,FruitCatching-23,5,False,16,22.86119825425633,72,,1.0,16,3504,3504,0,12081.0,0.0,167.79166666666666
632,FI-00,FruitCatching-24,17,False,18,24.63810604357353,61,,5.0,0,2976,2976,0,12086.0,0.0,990.655737704918
633,FI-00,FruitCatching-25,2,False,13,20.58545296743867,92,,1.0,4,4464,4464,0,12073.0,0.0,131.22826086956522
634,FI-00,FruitCatching-26,16,False,22,25.1,78,,2.0,0,3792,3792,0,12112.0,0.0,310.56410256410254
635,FI-00,FruitCatching-27,17,False,19,23.859069639416457,64,,1.0,0,3120,3120,0,12205.0,0.0,190.703125
636,FI-00,FruitCatching-28,26,False,26,27.504761904761907,43,,,0,2112,2112,0,12262.0,0.0,
637,FI-00,FruitCatching-29,21,False,21,25.80227272727273,64,,,0,3120,3120,0,12108.0,0.0,
638,FI-00,FruitCatching-3,12,False,19,24.985870246387595,118,,1.0,0,5712,5712,0,12110.0,0.0,102.62711864406779
639,FI-00,FruitCatching-30,13,False,21,25.271834558538927,81,,1.0,10,3936,3936,0,12128.0,0.0,149.72839506172838
640,FI-00,FruitCatching-31,15,False,17,23.99622250423344,63,,1.0,0,3072,3072,0,12197.0,0.0,193.60317460317458
641,FI-00,FruitCatching-32,22,False,23,25.71170594178808,90,,1.0,0,4368,4368,0,12065.0,0.0,134.05555555555557
642,FI-00,FruitCatching-33,17,False,20,25.058354575508176,50,,11.0,0,2448,2448,0,12185.0,0.0,2680.7
643,FI-00,FruitCatching-34,24,False,24,26.39558793766444,88,,,0,4272,4272,0,12159.0,0.0,
644,FI-00,FruitCatching-35,23,False,23,26.152380952380955,73,,,0,3552,3552,0,12183.0,0.0,
645,FI-00,FruitCatching-36,4,False,18,24.37304255035347,93,,1.0,30,4512,4512,0,12115.0,0.0,130.2688172043011
646,FI-00,FruitCatching-37,17,False,21,25.504131652661066,145,,1.0,0,7008,7008,0,12135.0,0.0,83.6896551724138
647,FI-00,FruitCatching-38,17,False,19,24.5343137254902,50,,4.0,0,2448,2448,0,12102.0,0.0,968.16
648,FI-00,FruitCatching-39,14,False,19,23.98224394061649,72,,1.0,0,3504,3504,0,12180.0,0.0,169.16666666666666
649,FI-00,FruitCatching-4,20,False,21,25.195238095238096,66,,1.0,0,3216,3216,0,12088.0,0.0,183.15151515151516
650,FI-00,FruitCatching-40,20,False,22,25.829629629629636,67,,1.0,0,3264,3264,0,12127.0,0.0,181.0
651,FI-00,FruitCatching-41,16,False,17,23.856922398589063,37,,6.0,0,1824,1824,0,12129.0,0.0,1966.864864864865
652,FI-00,FruitCatching-5,1,False,13,19.219423726708374,112,,10.0,41,5424,5424,0,12085.0,0.0,1079.017857142857
653,FI-00,FruitCatching-6,19,False,20,25.685064935064936,135,,1.0,0,6528,6528,0,12069.0,0.0,89.4
654,FI-00,FruitCatching-7,5,False,12,22.063494746304062,22,,1.0,2,1104,1104,0,5116.0,0.0,232.54545454545456
655,FI-00,FruitCatching-8,2,False,14,22.582971648205906,149,,5.0,65,7200,7200,0,12118.0,0.0,406.6442953020134
656,FI-00,FruitCatching-9,8,False,9,20.528573682988394,92,,1.0,0,4464,4464,0,12101.0,0.0,131.53260869565216
657,FI-50,FruitCatching-1,1,False,5,20.811970485215863,181,,122.0,40,8736,4199,4537,12073.0,51.93452380952381,8137.602209944752
658,FI-50,FruitCatching-10,2,False,5,23.71033578508672,406,,398.0,18,19536,9309,10227,9954.0,52.349508599508596,9757.862068965518
